item_id,source,topic_raw,category,caption,article_lead,caption_len_tokens
794520,guardian,world,politics_government,The four cars used to drive the students into France,"When Lilica Boal was a little girl in Tarrafal, a dusty colonial town at the northern reaches of the Cape Verdean island of Santiago, she could see a concentration camp from her home. “The prisoners would arrive in trucks covered in black cloth so no one could see who was inside,” she says. “Once they were in the colony there was almost total silence about their lives.” The inmates were Europeans, opponents of the dictatorship in Portugal, the colonial power. They couldn’t see Lilica either – from within there was only a line of barbed wire, a deep ditch, the patrolled, crenellated walls and beyond the black and bare volcanic hills that must have seemed a long way from home. Yet Lilica knew more than most and that knowledge would mark her life. Inside was a 16-year-old Portuguese communist, Guilherme da Costa Carvalho, whose family would visit regularly. As there were no hotels in Tarrafal, they would stay with Lilica’s family. “We had a very close relationship,” she recalls, now an elegant, watchful lady in her 70s. “His mother suffered greatly.” Making plans: five students enjoy a smoke after fleeing from Portugal. Lilica was clever. She grew up to earn a place in a medical school in Portugal itself. There, in 1958, she would join 300 other students from the Lusophone colonies in Africa – Cape Verde, Mozambique, Angola, S o Tom , Guinea-Bissau – at the three universities of Lisbon, Coimbra and Porto. But, in 1961, she would flee Portugal with a new husband and 58 others, many of whom would become the most admired leaders and fighters of our time, including two of Africa’s most celebrated presidents. It would be an epic escape, a great adventure story and one entirely untold in the English- speaking world. Back in the late 1950s these students were just discovering their fire. “When I came to study in Portugal, Guilherme’s family welcomed me, and took me to visit the families of the other political prisoners in Tarrafal,” says Lilica. “All this leaves its mark on a 20-year-old woman. When people started talking about our liberation, I saw reasons to join the fight.” As the 50s gave way to the 60s, Portugal was in the grip of the scholarly but ruthless dictator Ant nio de Oliveira Salazar. A “corporatist”, he saw the colonies as extensions of Portugal. His was, according to Joaquim Chissano, former president of Mozambique and one of the students involved in this story, a “fascist regime”. The winds of change were sweeping Africa. Countries such as Ghana, Senegal and Congo had already achieved independence and a war of liberation had begun in the Portuguese colony of Angola. Salazar was isolated in world opinion as he had lost his greatest supporters: Eisenhower had been replaced by Kennedy in the US; Pope Pius XII had died, and there had been a change of regime in Brazil. In such a climate, the dictatorship grew increasingly – and rightly – concerned about the Africans studying in Portugal. “We saw the war had begun,” says Osvaldo Lopes",10
885543,guardian,environment,science_technology,An egret stands among anemone flowers in BenShemen forest Israel,"An egret stands among anemone flowers in Ben-Shemen forest, Israel Photograph: Ronen Zvulun/Reuters Black swans are native to Australia. A number of the water birds have escaped from captivity in the UK and there are now estimated to be 500 in the wild, though the breeding populations are thought not to be self-sustaining Photograph: Hannibal Hanschke/AFP/Getty Images A grey whale surfaces at the Ojo de Liebre lagoon in Guerrero Negro, Mexico. The coastal lagoon is located in the middle of the Baja California peninsula and is one of three primary breeding and calving grounds for the grey whale. Throughout February, the first to leave are males and females without new calves. Pregnant females and nursing mothers with their newborns are the last to depart, leaving only when their calves are ready Photograph: Guillermo Arias/AP Ponies groom each other on Bodmin Moor, UK. South West Equine Protection (SWEP) has been called in to investigate after it was alleged that the animals, which are classed as semi-feral, were being allowed to starve by their owners. Five pony corpses were found on the moor during February Photograph: Matt Cardy/Getty Images A burrowing owl perches in front of Greenpeace activists who were arrested for raising an inflatable model of a wind turbine in front of Congress in Brasilia, Brazil Photograph: Ueslei Marcelino/Reuters A crocodile on a river bank in the Bundala nature reserve in Sri Lanka. Crocodiles can live in a variety of wetlands – from salty coastal flood plains to freshwater lakes and rivers Photograph: Lakruwan Wanniarachchi/AFP/Getty Images Salmon leaps in the river Etterick in Selkirk, Scotland. China's appetite for Scottish farmed salmon is threatening dwindling stocks of sea trout and wild salmon, according to conservationists Photograph: Jeff J Mitchell/Getty Images A large flock of starlings swoops off the coast of Brighton, UK Photograph: Mike Hewitt/Getty Images A sea lion at the Ojo de Liebre lagoon in Guerrero Negro, Mexico. The coastal lagoon is located in the middle of the Baja California peninsula forming part of the El Vizca no Biosphere Reserve Photograph: Guillermo Arias/AP",10
1628024,bbc,arts_culture,entertainment_culture,Burslem Hanley and StokeuponTrent have some of the highest vacancy rates in England,"A survey has found half of Stoke-on-Trent's six towns have some of the highest shop vacancy rates in the country. So why are shoppers deserting the high streets of the Potteries? The names of the six towns of Stoke-on-Trent are like a local poetry that trips off the tongues of most Stokies - Burslem, Fenton, Hanley, Longton, Stoke-upon-Trent and Tunstall. But three of the centres have just been named as having some of the highest shop vacancy rates in England, according to a survey by The Local Data Company . According to the study, which looked at 3,000 town and shopping centres and retail parks, Burslem, Hanley and Stoke-upon-Trent all have more than 25% vacancies, with Burslem and Hanley topping the list. 'Disappointing' The news is a particular blow to Stoke-on-Trent's city council, which has invested millions in Hanley to promote it as a traditional ""city centre"" for Stoke . Residents questioned whether the strategy of promoting Hanley at the expense of Stoke's other towns had spread resources too thinly. Simon Kotaloski, a self-employed engineer from Burslem, said: ""It's a great little town. But the council has tried pushing everything into Hanley and it hasn't worked. ""People don't want to go to Hanley. They want to go to somewhere more local."" But is the news as bad as it appears? Walk down each high street and you will see a discernable ""centre"", with clusters of elegant Victorian architecture, squares and statues, magistrates' courts and town halls. But vacancies are a prevailing theme - even in civic buildings. Fenton Town Hall operated as a magistrates court until it closed in 2012. Now, despite protests, it is up for sale . Concerns were also expressed at the city council's plan to move from its Victorian civic centre in Stoke-upon-Trent into Hanley . Many shops are boarded up. Other units have been filled with takeaways and betting shops. ""If you look around you can see there are a number of empty shops,"" said Sara Williams, the chief executive of the North Staffordshire Chamber of Commerce. She says the survey is ""disappointing"". ""The thing you have to bear in mind is a lot of our shopping habits have changed so how we used the high street is different too. Some areas are doing better than others,"" she said. ""It highlights the north-south divide that is obvious in business around the country at the moment."" However, she thinks Stoke has been caught at a bad time. The regeneration going on throughout the city means many of the city's shopping districts are in a state of flux. ""There is a lot of building and development in Hanley at the moment and that's never a good time to start up businesses because they want to see how it's going to settle down,"" she said. ""Things are changing and in the next six months I would expect to see a lot of improvement. ""We have one of the highest start-up rates in the country in Stoke, so I think there is a growth in interest in people taking on premises.""",13
928092,guardian,music,entertainment_culture,Is St Vincent s new album slated for release next month your most anticipated of the year,"Bruce Springsteen has a new album out next week, which UK readers can listen to right here . Warpaint , Mogwai and Against Me! also have new releases scheduled for later in January, while the next couple of months will see new works from Katy B , Maximo Park , Ed Sheeran , St Vincent , Metronomy and Lily Allen . When we asked our Twitter and Facebook followers for their most anticipated albums, responses included Interpol , Iggy Azalea , SBTRKT , Pixie Lott , Damon Albarn and high hopes for new releases from U2 (looks likely to happen), The Avalanches (probably won't happen), and Blur (don't bet the farm on that one). What one album are you most looking forward to in the next 12 months? Whether it's a confirmed release, or as unllikely as a 2014 Smiths reunion, let us know in the thread below.",17
1600736,bbc,international_relations,politics_government,Critics say President Jacob Zuma s cabinet may be making too much of the security threat,"Is it a bold move to fight child trafficking and protect South Africa's borders? Or a paranoid gamble that will damage one of the country's most important industries and add to soaring unemployment? South Africa has introduced new rules, requiring any child crossing its borders to be in possession of - or to have earlier submitted during a visa application - a full, unabridged birth certificate. ""We're very, very worried,"" said Mmatsatsi Ramawela, head of the Tourism Business Council of South Africa. ""The world - countries like the US, France and the UK are all doing everything they can to attract [tourists] and we're doing the opposite. ""We think South Africa is going back - these regulations are so stringent, so in the past. We think South Africa should be learning,"" she said. But a spokesman for South Africa's home affairs ministry, Mayihlome Tshwete, said he did not ""foresee any challenges"" with the new regulations which, he insisted, were ""nothing any different from what various other countries do"". ""I understand their concerns, but it's not just about tourism, it's about national security,"" ""It is common practice for many countries across the world who are trying to make sure the most vulnerable people in our society are protected,"" he said, declining to speculate about any impact on tourist numbers. South Africa's own tourism ministry has quietly criticised the new restrictions, which many in the industry - who also question the evidence regarding child smuggling - believe will cause significant job losses, not least when taken together with other new rules that require foreigners to apply in person for visas in order to submit biometric information in their own countries, rather than on arrival in South Africa. ""All of [our partners] are talking a major reduction in business out of our major emerging markets like China and India - between 50-70% down. It's absolutely [a disaster],"" said Ms Ramawela, strenuously denying that South Africa's new regulations were ""common practice"" elsewhere. She argued that the problem could be solved by gathering biometric information on arrival at South African airports. ""Year on year air ticketing to South Africa is 20% down in June,"" said David Frost, who heads the Southern Africa Tourism Services Association, linking that drop directly to the new birth certificate requirements. ""That's the initial impact and it may even grow. We've already had Air China pulling out of their agreement to fly into South Africa. Lufthansa has announced reduced capacity. We could be looking as much as 100,000 jobs lost by the end of this year,"" he said. 'Securocratic' There's particular concern that passengers transferring from other flights onto planes bound for South Africa may not be aware of the new rules. Some will argue that South Africa is entitled to impose restrictions, given the hurdles its own citizens face when travelling, for instance, to Europe or the United States. The country is also struggling to address the issue of immigration from other African nations which triggered xenophobic riots earlier this year. But critics believe the new measures are a sign of a",16
968571,guardian,fashion,entertainment_culture,Cheryl FernandezVersini,"Fashion rarely looks to the Brit awards for style inspiration but somehow fashion finds its way, in dribs and drabs, to its red carpet. These awards are the unwanted stepchild of the red carpet and generally, this means it’s a bric-a-brac of high-end and high street looks. For every Rihanna in couture you have a Little Mix in Asos. Related: From Adele to Rihanna: the hits and misses of the Brit awards red carpet British singer Florence Welch. Photograph: Andrew Cowie/EPA Such is life, though, and there were legitimate trends, aside from the James Bay/Kylie double hatter . First, in the spirit of Angelina Jolie’s 2012 viral , there was a Right Leg – as flashed by model Lily Donaldson and singer Lana Del Rey. Nightwear came in a rather lavish Miss Havisham-esque form via Florence Welch (cream slip, eiderdown wrap, bed-hair) and Rihanna (a lilac slipdress covered with seashell patterns), and which unexpectedly preceded Alexander McQueen’s autumn/winter 2016 collection. Finally, there was a definite nod to The Wizard of Oz’s Emerald City via Jess Glynn’s sparkling green jacquard suit, Kylie’s backless heels and Jack Garratt’s toned down double-breasted suit. Charli XCX. Photograph: Luca Teuchmann/Getty Images There were the half-successes, too: Adele’s cascading liver-red dress and matching lipstick was grownup, but compared to her memorable 2013 Valentino hit at the Grammy’s , it felt par-cooked. Singer Charli XCX has been a frow regular at this year’s London fashion week, so she went predictably designer in pale green Vivienne Westwood. But she was let down with her slicked-back hair, a styling addendum that somehow overegged the overall effect. She also looked stiff and uneasy, probably because, at 23, she was too young to pull it off. Labyrinth and Muz. Photograph: Ian West/PA The menswear was far more experimental. To wit: Labrinth in a blue and pink orchid-print suit which, unaccessorised, had just enough humour to work (it looked like a box of Cadburys Roses). Mark Ronson did his usual trick of pepping a cleanly cut suit with the odd flourish. This time it was a monochrome dogstooth suit covered with a static print. Even JLS’s Marvin Humes, in a Yves Saint Laurent bomber jacket, epitomised the modern man. And what Carl Bar t lacked in pizzazz he made up for by wearing a Hedi Slimane suit (although less said about the James Bay hat, the better). Cheryl Fernandez-Versini. Photograph: Luca Teuchmann/Getty Images The misses, of course, were plentiful. The mullet dress is the trend that refuses to die (see Cheryl Fernandez-Versini and half of Little Mix in various synthetic horrors). Alexa Chung rarely puts a brogue wrong, but here in a velvet bustier dress, was fairly forgettable (lesson: don’t step out of your style lane). Then, of course, there was Keith Lemon, who pillaged the misses of awards seasons gone (the Pharrell hat, the pseudo-Gucci blazer ... everything really). What did you expect from Keith Lemon? The Brits then: a series of blind taste tests on the red carpet, none of which gets full marks. From Adele to Rihanna, the hits and misses",2
864782,guardian,lifeandstyle,entertainment_culture,Most intriguing are studies that demonstrate how often signs have the opposite effect from that intended Illustration Kari Moden,"The American psychology writer Daniel Pink collects examples of what he calls emotionally intelligent signage – notices in public places designed to forge an empathetic connection with the viewer. Keep off the grass is the exact opposite of emotionally intelligent: a barked command, with no reason given. At the other end of the scale are those American roadwork signs reading, Please slow down, my dad works here. Humour's allowed, too (sign in a cafe: Every time you tip, a Justin Bieber fan dies ). Personally, I'd be inclined to stretch the definition to include the anonymous geniuses who counter-demonstrated against Westboro Baptist Church – notorious wavers of placards reading God Hates Fags – with signs reading God Hates Signs . An earnest counter-protest might have fuelled the Westboro bigots' sense of missionary zeal. But God Hates Signs seemed perfectly calculated to achieve its psychological goals: confusing the homophobes, while rendering them absurd in the eyes of everyone else. There is a massive body of research about the psychological effects of signs, perhaps because they're an easy way to rope members of the public into an experiment without asking permission: erect a sign, stand somewhere inconspicuous, and watch how people respond. In general, it seems, we're pathetically obedient, queueing where we're told to queue, walking where we're told to walk, just because it's printed on a sign. (Would-be fascist dictators, take note.) Studies suggest invoking norms is a very effective tactic: to get people to reuse hotel towels, tell them lots of other guests do so. And specificity matters: asking hikers to keep to the footpath to preserve particular trees is better than asking them to protect the forest, which, in turn, is better than save the planet . Most intriguing, though, are those studies that demonstrate how often signs have the opposite effect from that intended. As Tom Vanderbilt wrote recently in Slate , traffic safety authorities now largely agree that Slow: Children At Play signs save few, if any, lives, lulling residents into imagining the risk is lower while subtly implying there's no need to watch out for children except close to the signs. And an Oxford University study published earlier this year found related ironic effects for No Smoking signs: seeing them, it concluded, prompts smokers to crave a smoke. Smokers shown photos with the sign in the background showed a more positive reaction to pictures of ashtrays and cigarettes. The signs may work in a narrow sense – preventing smoking where they're displayed – but only at the price of exacerbating the broader problem. The No Smoking study highlights a problem with controlling people's behaviour that goes far beyond signage: to persuade people not to do something, you first have to raise the issue, thereby increasing its salience in their minds. The same hazard blights personal efforts at habit change: go on a diet, and suddenly you're thinking about food all the time. (That's why the best way to eliminate bad habits is to replace them with specific new habits.) Old-school self-help gurus would have you display signs on",19
1553960,bbc,international_relations,politics_government,Spice Fusion owner Ahad Miah assessing the damage,"An Indian take-away premises in south Belfast has been destroyed in an arson attack. The building on the Upper Lisburn Road was broken into in the early hours of Saturday morning. Police said that Spice Fusion was reported as being on fire at about 07:00 BST. Police are also investigating a burglary at premises next door. The shop was ransacked, but it is not known if anything was stolen. Spice Fusion owner Ahad Miah said he was devastated at the attack on his property. ""I have worked so hard for this place since I opened about six months ago,"" he said. ""I worked seven days a week, I had my family working here. ""To them it might have been a bit of fun bit they have taken the livelihood of a whole family, and to restart again from the damage they have done is absolutely impossible."" The SDLP's Conall McDevitt said he hoped Mr Miah was able to recover his business. ""This is very sinister given the nature of this attack and is completely and utterly reprehensible,"" he said.",8
1036986,guardian,film,entertainment_culture,Roy Andersson I m one for solidarity for a society where one shares,"From the outside, Studio 24 looks like a normal, neutral Stockholm townhouse. Step inside, however, and you enter the world of Roy Andersson, one of the most distinctive film directors working today, a master of long-take, left-field comedy, a humane advocate of the virtues of the absurd. Village Voice branded him the “slapstick Bergman”; his singular mix of bleak and bawdy has won him fans who, despite decades between movies, stay loyal. The ground floor of Studio 24 is a vast space in which are shot almost all his films’ scenes – most of which are static, intricate tableaux. For the first time in four years, the space is almost empty, cleared of the debris and props featured in his latest film, A Pigeon Sat on a Branch Reflecting on Existence. Just a pile of shoes remains. __VIDEO_EMBED_gu-video-456485021__ When I visit, it is just before the news that Pigeon will not, as had been widely expected, premiere at Cannes. “It’s a shame that we keep failing to make it in time,” Andersson says. “We sent the scenes in two different orders, but we still haven’t heard from them. If they cannot see the value of what they received, then there is no point of being in Cannes anyway. I’m not mourning at all. Hopefully, we will make it to Venice instead.” His hopes were realised: the film premieres on the Lido next week. Andersson climbs the squeaky staircase that leads to his office and newly installed cinema. He is 71 now, and almost two decades have passed since he started work on his best-known film, Songs from the Second Floor , which was released in 2000, and seven from the release of You, The Living . In total he has made five feature films, starting with A Swedish Love Story in 1970, then Giliap (1975), and is the author of two books. He finances his films by making commercials – so far, he has made about 400 of them. His mission statement remains the same, whatever the year, whatever the medium. He wants to give a voice to “the small human being ... [who] symbolises all of us. I’m trying to show what it’s like to be human and to be alive.” It is an aim at once modest and enormous. A scene from A Pigeon Sat on a Branch Reflecting on Existence. PR As with all his work, Pigeon operates in the gap between pain and laughter. The initial scenes show three everyday encounters with death. A man dies of a heart attack trying to uncork a bottle of wine while his wife is distracted by the sound of an electric mixer. Three siblings visit their ailing mother in hospital, the eldest upset that she is still clutching her bag, which is full of jewellery. In the third, a man lies dead on the floor of a ferry cafeteria as the crew worry about how to divvy up the food he has ordered. Behind the mordancy, there is a deeper message. “I’m one for solidarity,” says Andersson. “A society where one",13
693468,guardian,sport,sport,Salisbury has a tricky look to it as it stages its endofterm card,"Monday’s best bets, by Chris Cook One interesting feature of the jump racing over the weekend was the success enjoyed by Nicky Henderson. He won with two of the three runners he sent to Chepstow’s two-day card and, while Altior was certainly fancied for his novice hurdle, Cocktails At Dawn was a 6-1 shot for the novice chase in which he made all and won by three lengths. Those two were certainly ready to go and it will be interesting to see if Henderson builds on that good beginning over the next few weeks. He only had 15 winners over fences in the whole of last season and had no more than one a month from September to February, so what Cocktails At Dawn did was especially encouraging. Salisbury’s end-of-term card has a tricky look but I’m interested in a couple of 9-2 shots at the end of the action. Rosie Royale (4.50) has really come to herself at the end of her three-year-old season and looked perfectly at home on the sort of soft ground she’ll meet today when scoring at Sandown last time. I have doubts about two of her main market rivals, as Hit List comes from a yard that seems to have lost form as the season ends, while Pink Ribbon’s recent wins have been on the all-weather and he’s 0/14 on turf. Mark Hopkins (5.20) has a stiff opening mark for the staying handicap but this three-year-old looked scopey enough to keep improving when last seen winning a maiden in July. His trainer, David Elsworth, is based in Newmarket but used to be near Salisbury and it is interesting that he still has an excellent strike rate there, with nine winners from 35 runners (26%) over the past five seasons. Earlier, I shall take a fling at the jackpot with Aru Cha Cha (3.50) , a 33-1 shot in a seven-furlong handicap. This four-year-old has done nothing in four starts for Roger Ingram and perhaps the ability has gone but he’ll be pretty dangerous off a mark of 49 if there’s still some spark in the furnace. He’s a stone and a half below the rating from which he was placed at Dundalk last summer, beaten by only a length, and, while he’s a maiden after 23 runs, there are a few bits of form on his record that would justify a much higher rating than the one he has now. He has not had many chances on softish turf but his breeding suggests it should help. I note that Sam Hitchcott is replaced in the saddle on Monday by the trainer’s daughter, Rhiain, a 7lb claimer who took ages to get her first winner but is now 4/23 since the start of August. Tipping competition – a new week Congratulations to TL127, who held on to win last week’s competition on a final score of +12.25, ending the week with a run of nine losers. No one got closer than JahLion (+7). This week’s prize is a copy of the newly published Chasers Hurdlers annual from",13
701143,guardian,lifeandstyle,entertainment_culture,Last of the winter crops,"March is typically bracing and bright – a good month to wake up and get the plot lined up for plenty of action in April. Last of the winter crops. Photograph: Howard Sooley Clear away any remaining winter brassicas, leeks or Jerusalem artichokes. Sharpen tools, prepare the beds, clear weeds and cover the soil with polythene to warm it ready for sowing in a few weeks. If you plan to grow Brussels sprouts, cabbage, kale and broccoli for next winter make a seed bed for them. They are slow growers and won't need to be moved until summer when gaps appear in the brassica bed. Get in plenty of mulch but don't spread yet as it will only serve to trap in the cold. Choosing seeds. Photograph: Howard Sooley Buy your seeds, compost and everything you will need for the forthcoming propagation bonanza. If you've got old seed or saved seed from last year give it the germination test to check whether it is still viable. Sprinkle some seed onto damp kitchen towel, fold it over, enclose it in a plastic bag and put it in the airing cupboard or on a warm shelf in the kitchen. Most seeds will show signs of life within the week, unless they are slow germinators like parsnips. The usual yardstick for going ahead is a success rate of 85% or more. If your plot is in a warm and sheltered micro-climate, you could start to sow outside with cloche cover. On the whole though, it is better to wait until it's a bit warmer when plants will grow faster and catch up. Hardy vegetables start to grow when the temperature is over 5 C/41 F but will pause when it drops below. Research shows that carrots grown at 5 C/41 F take 35 days to germinate but at 10 C/50 F they only take ten days . If the grass is growing well, the hardy vegetables will grow too. Early peas. Photograph: Howard Sooley To take the pressure off next month, start growing at home. Hardy peas - Feltham First or Early Onward - can be sown in biodegradable pots as they don't like being disturbed . If you can lay your hands on a piece of guttering, sow the peas in that. Later, the young plants can be slid off into a trench without them noticing the move. Sow broad bean in root trainers. Express, which has the Award of Garden Merit, is reckoned to be the fastest growing bean for early spring sowing and is a prolific cropper with claims of producing 34 pods per plant. Sow leeks for next winter . The exceptionally hardy 'Musselburgh Improved' is probably the greatest winter leek. It shares common ancestry with own my personal favourite, the old French variety 'Bleu de Solaise' – a magnificent leek with blue-grey leaves and a terrific constitution. A yellow leek, also from France, which would make a handsome colour contrast next to it, is Jaune de Poitou . It is less hardy, but sown now, would make short chubby leeks",5
1268850,guardian,commentisfree,world_society,Inside Pentonville one of the jails that Michael Gove believes could be sold off,"What has happened to Britain’s criminal justice system over the past five years is a disgrace. Universal access to justice is the hallmark not only of a just society, but also a prosperous one. The indivisibility and universality of the rule of law is the precondition for order, trust and social association on which all else is built. Equally, punishment must be proportionate and fair and those who are incarcerated must have the prospect of atonement and rehabilitation. As Churchill once famously said, the “treatment of crime and criminals is one of the most unfailing tests of the civilisation of a country... there is treasure if only you can find it in the heart of every person”. Rehabilitation must be at the heart of the prison experience. Britain fails to meet these standards. Justice is increasingly the preserve of the rich who can pay the hourly rates of our top barristers and solicitors, while the mass of the population, now ineligible for dramatically cut legal aid, has to accept multiple injustices because redress is too slow and expensive. The court system creaks. Its waste and inefficiency are notorious. The Crown Prosecution Service and Serious Fraud Office are embarrassingly under-resourced and ineffective. Prisons are so overcrowded and cells so filthy that many have become places of “violence, squalor and idleness” in the words of the departing chief inspector of prisons, Nick Hardwick . In any single week, there are four or five deaths, 300 assaults and 70 assaults on prison officers, of which nine are serious. The rehabilitation revolution the government promised in 2010 has not even begun, says Hardwick. It is an across-the-board disaster, a standing reproach to what Britain has become. In effective political hands, all this could have profoundly embarrassed the government. Carelessness about criminal justice is first cousin to carelessness about social justice – they spring from the same libertarian philosophy. The priority is not justice and the public infrastructure to support it, in which virtue is achieved by collective effort. Rather, virtue is the result of unalloyed private endeavour and justice should be paid for – except in extreme need – by individuals. The interdependence between publicly provided justice and economic and social dynamism is flatly denied. Any one of Labour’s leadership candidates, if they had chosen, could have opened all this up to telling effect. But the two most challenging recent speeches on the purpose and shortcomings of the criminal justice system have not come from the British left, now afraid or unable to ask even the most basic questions about the linkages between a moral order and the good economy and society. They have come, unexpectedly, from Michael Gove , the new justice secretary and lord chancellor. On Friday, he acknowledged, unlike his predecessor, Chris Grayling, that the prison service is in crisis, accepted it as a damning challenge to one-nation conservatism and then set out an intriguing suite of potential reforms. Entitling his speech with Churchill’s quote “The treasure in the heart of man – making prisons work”, he unblinkingly faced up to the deprived",14
1029225,guardian,stage,entertainment_culture,Night of the living dead The Generation of Z is an immersive zombie theatre show at the Assembly,"‘I only came in for a smoothie’ ... Voca People leaflet customers in a cafe on the Royal Mile. Get stuck in ... a volunteer helps out on the Royal Mile. I heart this show ... fringe customer Kat and her dog read flyers. It’s a gas ... Human Zoo promote their show The Hive, on at Jack Dome. Super hygienic ... Human Zoo promote The Hive. Yellow but possibly not mellow ... giving out leaflets on the Royal Mile. Already laughing and they haven’t even got in ... at the Underbelly venue in Bristo Square. Epic fail ... sold out. Queuing for tickets at the Assembly George Square. Getting yourself heard ... Imaan promotes his show Evolution of Imaan, on at The Caves. Right, who’s the performer? Lined up outside Underbelly in Bristo Square. Not about selfie (about Jesus, apparently). Fringe flyers, Royal Mile. Watch out for ordnance (surveys) ... Death Shall Have No Dominion, at Laughing Horse at the Phoenix. That’s my seat ... Mog the Robot tries to sit down and recharge his batteries. All dreams start here ... the fringe box office, Royal Mile. Proactors ... venueless Israeli company Incubator perform their show The City in the meadows after being evicted following anti-Israel protests. Night of the living dead ... The Generation of Z is an immersive zombie theatre show at the Assembly. That’s your Guardian Soulmates pic? ... horror drama The Generation of Z at the Assembly.",18
618877,guardian,media,science_technology,The 2009 Seedcamp week in London will be followed by miniSeedcamps all over Europe next year,"Recession? Yes, maybe. But no it's time for startups to lean back. Seedcamp, the London-based startup scheme bringing together young entrepreneurs with mentors and investors, has just announced its schedule for 2010. And the plan is to do more, not less. Instead of holding a Seedcamp week every three years in London and investing in a total of 15 companies in that period as it was the original plan, Seedcamp just decided to expand its geographical coverage. Eight mini-Seedcamps will be held in 2010 with a special focus on eastern Europe. We need to have a different, more distributed model which aims to bring startups together in a sustainable distributed network with all the key elements of a healthy different strands of ecosystem: entrepreneurs, investors, great product, marketing and technology advisors, academia and corporates, said executive chairman and founder Saul Klein in a blogpost. We will never recreate Silicon Valley – and nor should we try – instead we need to make a strength of our region's cultural diversity and geographical distribution. The mini-Seedcamps that will try to make this happen will be held at the following dates and cities: Zagreb - 11 February Prague - 2 March Barcelona - 23 March Paris - 15 April Tel Aviv - 6 May Copenhagen - 27 May Berlin - 16 June London - 20 July There are other interesting schemes for startups, but none of them has managed to offer the in-depth feedback delivered by a cohesive network of mentors that Seedcamp has established. That what makes it so attractive – for young entrepreneurs as well as for people interested in the developpment of the European startup market. Stay tuned!",16
1033275,guardian,world,politics_government,The John E Amos Power Plant towers over homes across the Kanawha River in the town of Poca West Virginia This coalfired plant and countless other chemical manufacturing and storage facilities pepper towns up and down the Kanawha Valley along the river,"Keith Boucher and Kim McDonald of Nitro, West Virginia, have been without clean drinking water for more than two weeks. The couple have a 14 month-old son, Wayne, and Kim is five months pregnant. Volunteers from the West Virginia Clean Water Hub delivered bottled water, diapers, baby wipes and hand sanitizer to the family on Sunday, 26 January 2014. Freedom Industries, the company responsible for the chemical leak on the Elk River, reloacted chemicals from that site to their Nitro facility, which is just one mile from the Boucher-McDonald household. All photographs: Roger May for the Guardian Candi Elswick, of Nitro, West Virginia, holds her granddaughter Jaylianna, 2, as she tells volunteers from the West Virginia Clean Water Hub about her struggle to get clean, safe drinking water since the chemical leak was discovered in Charleston on 10 January 2014. 'When you’re poor, you can’t afford bottled water,' she told the volunteers. Last week, she took Jaylianna to a relative’s house in Jackson County (about an hour away) to bathe and shower. She hasn’t been able to cook or flush the toilets because of the toxic smell of the water. More than 300,000 West Virginians, like Elswick, have been affected by this leak The John E Amos Power Plant towers over homes across the Kanawha River in the town of Poca, West Virginia. This coal-fired plant and countless other chemical manufacturing and storage facilities pepper towns up and down the Kanawha Valley along the river Andie Johnson, a third-grade elementary school teacher in Sissonville, West Virginia explains how she and her husband James boiled snow so their youngest children Elie, 3, and Marlie, 2, could bathe in a plastic tub. Older sister, Torie, 15, has been showering with tap water and has noticed some skin irritation as a result. Several of the Johnsons' neighbors are pregnant and concerned about the long-term impacts of the chemical leak Elie Johnson comforts her mother Andie as she talks about the fear of not knowing the long-term effects of the contaminated water. Johnson, a third-grade elementary school teacher in Sissonville, said she and her husband, James, boiled snow so their youngest children Elie and Marlie could bathe West Virginia Clean Water Hub volunteer, Nate May, and Mammoth, West Virginia resident, Benson Cline, carry donated water to the Mt Lewis Baptist Church. The church, established in 1896, has served as a water distribution point for the Mammoth community in the wake of the chemical leak Donated gallon water jugs await distribution in the basement of the Mt Lewis Baptist Church in Mammoth, West Virginia Coal-laden railcars roll through the upper Kanawha Valley along the icy Kanawha River, just west of the confluence of the New and Gauley Rivers at Glen Ferris, West Virginia Freedom Industries, located on the Elk River in Charleston, West Virginia, the site of a chemical leak authorities believe began on 9 January 2014. More than 10,000 gallons of coal cleaning agents were discharged into the Elk River affecting more than 300,000 customers in a nine-county area. Many are still without safe drinking water",42
1632305,bbc,science_technology,science_technology,Mansel Road in Small Heath is pictured in July 1953,"Hundreds of pictures discovered in a cupboard which show Birmingham in the 1950s and 1960s have gone on display. The images by amateur photographer Phyllis Nicklin were found last year when University of Birmingham staff were clearing out a building. Ms Nicklin, a lecturer from Aston, took the photos between 1953 and 1969. A selection are on display at the city's Reuben Colley gallery and artists have been invited to interpret the photos. David Oram, from the university, published Ms Nicklin's photos on his local history website, Brumpic. He said: ""She's captured a time of change in Birmingham where new buildings [were] going up, the [old ones] coming down. This is exactly what happened in the 1950s and 1960s in Birmingham."" The photos were discovered by staff last year.",10
